id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,is_protected,time_of_existence,average_daily_tweets,inactive_days,has_default_image,bio_is_empty,friends_followers_ratio,is_verified
71968216,FL Cust. Srv. Jobs,tmj_FL_cstsrv,460,366,275,0,63,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Florida,,,1.0,http://pbs.twimg.com/profile_images/668615640777781254/KYCnEWBp_normal.jpg,https://pbs.twimg.com/profile_banners/71968216/1448245367,1.0,https://pbs.twimg.com/profile_background_images/315421680/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/668615640777781254/KYCnEWBp_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421680/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Florida Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 04:45:12 +0000 2009,2009-09-06 06:45:12,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
71968519,GA Cust. Srv. Jobs,tmj_GA_cstsrv,262,351,276,0,51,https://t.co/DByWt4njnT,en,Eastern Time (US & Canada),Georgia,,,1.0,http://pbs.twimg.com/profile_images/670885168534556672/B5kLuGBR_normal.jpg,https://pbs.twimg.com/profile_banners/71968519/1448786464,1.0,https://pbs.twimg.com/profile_background_images/315421650/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/670885168534556672/B5kLuGBR_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421650/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Georgia Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 04:47:15 +0000 2009,2009-09-06 06:47:15,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
71968934,HI Cust. Srv. Jobs,tmj_HI_cstsrv,23,270,270,0,7,https://t.co/DByWt45HZj,en,Hawaii,Hawaii,,,1.0,http://pbs.twimg.com/profile_images/696801114763563008/DE9nheQY_normal.jpg,https://pbs.twimg.com/profile_banners/71968934/1454965307,1.0,https://pbs.twimg.com/profile_background_images/315421616/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696801114763563008/DE9nheQY_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421616/Twitter-BG_2_bg-image.jpg,253956,4A913C,-36000.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Hawaii Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 04:50:15 +0000 2009,2009-09-06 06:50:15,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
71969908,IA Cust. Srv. Jobs,tmj_IA_cstsrv,99,303,271,0,20,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Indiana,,,1.0,http://pbs.twimg.com/profile_images/696906780736000000/ypGC98rp_normal.jpg,https://pbs.twimg.com/profile_banners/71969908/1454990500,1.0,https://pbs.twimg.com/profile_background_images/315420755/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696906780736000000/ypGC98rp_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315420755/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Iowa Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 04:57:18 +0000 2009,2009-09-06 06:57:18,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.16968325791855204,3335,False,False,0.7889908256880734,False
71970138,ID Cust. Srv. Jobs,tmj_ID_cstsrv,82,282,271,0,14,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Idaho,,,1.0,http://pbs.twimg.com/profile_images/696806039212064772/tkDkPfl7_normal.jpg,https://pbs.twimg.com/profile_banners/71970138/1454966482,1.0,https://pbs.twimg.com/profile_background_images/315421586/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696806039212064772/tkDkPfl7_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421586/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Idaho Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 04:59:00 +0000 2009,2009-09-06 06:59:00,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.07742584213172449,3681,False,False,0.8844221105527639,False
71970336,IL Cust. Srv. Jobs,tmj_IL_cstsrv,406,380,279,0,89,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Illinois,,,1.0,http://pbs.twimg.com/profile_images/669239515765075968/apn-t12q_normal.jpg,https://pbs.twimg.com/profile_banners/71970336/1448394110,1.0,https://pbs.twimg.com/profile_background_images/315421564/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/669239515765075968/apn-t12q_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421564/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Illinois Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:00:20 +0000 2009,2009-09-06 07:00:20,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.19457013574660634,3321,False,False,0.6431226765799256,False
71970659,IN Cust. Srv. Jobs,tmj_IN_cstsrv,266,311,269,0,35,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Indiana,,,1.0,http://pbs.twimg.com/profile_images/671147288618602496/ax0whhm6_normal.jpg,https://pbs.twimg.com/profile_banners/71970659/1448848959,1.0,https://pbs.twimg.com/profile_background_images/315421537/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/671147288618602496/ax0whhm6_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421537/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Indiana Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:02:36 +0000 2009,2009-09-06 07:02:36,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
71970886,KS Cust. Srv. Jobs,tmj_KS_cstsrv,61,277,270,0,15,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Kansas,,,1.0,http://pbs.twimg.com/profile_images/696811399784243200/eSZrNaPl_normal.jpg,https://pbs.twimg.com/profile_banners/71970886/1454967760,1.0,https://pbs.twimg.com/profile_background_images/315421507/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696811399784243200/eSZrNaPl_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421507/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Kansas Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:04:14 +0000 2009,2009-09-06 07:04:14,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.16390145801910508,3339,False,False,0.8911917098445595,False
71971270,KY Cust. Srv. Jobs,tmj_KY_cstsrv,205,298,269,0,26,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Kentucky,,,1.0,http://pbs.twimg.com/profile_images/696816307564474368/_1WyhuoH_normal.jpg,https://pbs.twimg.com/profile_banners/71971270/1454968930,1.0,https://pbs.twimg.com/profile_background_images/315421482/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696816307564474368/_1WyhuoH_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421482/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Kentucky Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:07:15 +0000 2009,2009-09-06 07:07:15,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
71972199,LA Cust. Srv. Jobs,tmj_LA_cstsrv,131,311,270,0,25,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Louisiana,,,1.0,http://pbs.twimg.com/profile_images/696821085954641920/PpdAJPVK_normal.jpg,https://pbs.twimg.com/profile_banners/71972199/1454970070,1.0,https://pbs.twimg.com/profile_background_images/315421465/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696821085954641920/PpdAJPVK_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421465/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Louisiana Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:13:46 +0000 2009,2009-09-06 07:13:46,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.1726998491704374,3332,False,False,0.821256038647343,False
71972709,MA Cust. Srv. Jobs,tmj_MA_cstsrv,319,334,279,0,57,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Massachusetts,,,1.0,http://pbs.twimg.com/profile_images/668700983522779136/jV3w1FPK_normal.jpg,https://pbs.twimg.com/profile_banners/71972709/1448265714,1.0,https://pbs.twimg.com/profile_background_images/315421394/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/668700983522779136/jV3w1FPK_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421394/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Massachusetts Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:17:16 +0000 2009,2009-09-06 07:17:16,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
71973010,MD Cust. Srv. Jobs,tmj_MD_cstsrv,192,304,274,0,28,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Maryland,,,1.0,http://pbs.twimg.com/profile_images/671801409306660864/WFkWGTAu_normal.jpg,https://pbs.twimg.com/profile_banners/71973010/1449004913,1.0,https://pbs.twimg.com/profile_background_images/315421428/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/671801409306660864/WFkWGTAu_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421428/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Maryland Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:19:38 +0000 2009,2009-09-06 07:19:38,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
71973526,ME Cust. Srv. Jobs,tmj_ME_cstsrv,83,285,274,0,14,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Maine,,,1.0,http://pbs.twimg.com/profile_images/696826500918579200/W8t8O4H1_normal.jpg,https://pbs.twimg.com/profile_banners/71973526/1454971360,1.0,https://pbs.twimg.com/profile_background_images/315421446/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696826500918579200/W8t8O4H1_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421446/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Maine Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 05:23:29 +0000 2009,2009-09-06 07:23:29,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.15359477124183007,3377,False,False,0.9035532994923858,False
72033272,MI Cust. Srv. Jobs,tmj_MI_cstsrv,372,326,273,0,32,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Michigan,,,1.0,http://pbs.twimg.com/profile_images/671973133696430080/mf7oe58F_normal.jpg,https://pbs.twimg.com/profile_banners/72033272/1449045856,1.0,https://pbs.twimg.com/profile_background_images/315421355/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/671973133696430080/mf7oe58F_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421355/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Michigan Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:24:11 +0000 2009,2009-09-06 15:24:11,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
72033768,MN Cust. Srv. Jobs,tmj_MN_cstsrv,145,307,272,0,24,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Minnesota,,,1.0,http://pbs.twimg.com/profile_images/671761439523078144/A9tiu4CL_normal.jpg,https://pbs.twimg.com/profile_banners/72033768/1448995384,1.0,https://pbs.twimg.com/profile_background_images/315421332/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/671761439523078144/A9tiu4CL_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421332/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Minnesota Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:27:09 +0000 2009,2009-09-06 15:27:09,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.17345399698340874,3326,False,False,0.8221153846153846,False
72034382,MO Cust. Srv. Jobs,tmj_MO_cstsrv,384,324,270,0,46,https://t.co/DByWt45HZj,en,Central Time (US & Canada),Missouri,,,1.0,http://pbs.twimg.com/profile_images/668726079968821249/LyDsQ4Hv_normal.jpg,https://pbs.twimg.com/profile_banners/72034382/1448271698,1.0,https://pbs.twimg.com/profile_background_images/315421304/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/668726079968821249/LyDsQ4Hv_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421304/Twitter-BG_2_bg-image.jpg,253956,4A913C,-18000.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Missouri Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:30:48 +0000 2009,2009-09-06 15:30:48,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.17391304347826086,3329,False,False,0.7112970711297071,False
72035277,MS Cust. Srv. Jobs,tmj_MS_cstsrv,112,291,268,0,14,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Mississippi,,,1.0,http://pbs.twimg.com/profile_images/696831255925514240/W9PYDgof_normal.jpg,https://pbs.twimg.com/profile_banners/72035277/1454972494,1.0,https://pbs.twimg.com/profile_background_images/315421316/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696831255925514240/W9PYDgof_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421316/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Mississippi Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:35:57 +0000 2009,2009-09-06 15:35:57,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
72036243,MT Cust. Srv. Jobs,tmj_MT_cstsrv,31,267,269,0,12,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Montana,,,1.0,http://pbs.twimg.com/profile_images/696841264633761792/jhvTvtJW_normal.jpg,https://pbs.twimg.com/profile_banners/72036243/1454974880,1.0,https://pbs.twimg.com/profile_background_images/315421286/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696841264633761792/jhvTvtJW_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421286/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Montana Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:41:48 +0000 2009,2009-09-06 15:41:48,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
72037091,NC Cust. Srv. Jobs,tmj_NC_cstsrv,439,343,274,0,47,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),North Carolina,,,1.0,http://pbs.twimg.com/profile_images/671700775890915328/AZQgrhq2_normal.jpg,https://pbs.twimg.com/profile_banners/72037091/1448980921,1.0,https://pbs.twimg.com/profile_background_images/315421155/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/671700775890915328/AZQgrhq2_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421155/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in North Carolina. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:46:37 +0000 2009,2009-09-06 15:46:37,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.18371450113093743,3339,False,False,0.6277372262773723,False
72037571,ND Cust. Srv. Jobs,tmj_ND_cstsrv,28,273,272,0,12,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),North Dakota,,,1.0,http://pbs.twimg.com/profile_images/696861533305851904/RcinjqSq_normal.jpg,https://pbs.twimg.com/profile_banners/72037571/1454979713,1.0,https://pbs.twimg.com/profile_background_images/315421107/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696861533305851904/RcinjqSq_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421107/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in North Dakota Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:49:33 +0000 2009,2009-09-06 15:49:33,2016-03-15 13:49:09,2016-03-15 13:49:09,,,,,,,,
72038724,NE Cust. Srv. Jobs,tmj_NE_cstsrv,33,283,270,0,10,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Nebraska,,,1.0,http://pbs.twimg.com/profile_images/696846491516690433/PSZRvA6G_normal.jpg,https://pbs.twimg.com/profile_banners/72038724/1454976127,1.0,https://pbs.twimg.com/profile_background_images/315421267/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696846491516690433/PSZRvA6G_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421267/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Nebraska Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 13:56:04 +0000 2009,2009-09-06 15:56:04,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.09675797939180698,3597,False,False,0.8947368421052632,False
72039433,NH Cust. Srv. Jobs,tmj_NH_cstsrv,133,300,271,0,22,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),New Hampshire,,,1.0,http://pbs.twimg.com/profile_images/671982936585990144/AooIszZ4_normal.jpg,https://pbs.twimg.com/profile_banners/72039433/1449048193,1.0,https://pbs.twimg.com/profile_background_images/315421227/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/671982936585990144/AooIszZ4_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421227/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in New Hampshire Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:00:09 +0000 2009,2009-09-06 16:00:09,2016-03-15 13:49:09,2016-03-15 13:49:09,False,3977,0.13043478260869565,3465,False,False,0.8405797101449275,False
72039881,NM Cust. Srv. Jobs,tmj_NM_cstsrv,32,284,278,0,9,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),New Mexico,,,1.0,http://pbs.twimg.com/profile_images/696856525218820096/R560l0KP_normal.jpg,https://pbs.twimg.com/profile_banners/72039881/1454978519,1.0,https://pbs.twimg.com/profile_background_images/315421208/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696856525218820096/R560l0KP_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421208/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in New Mexico Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:02:31 +0000 2009,2009-09-06 16:02:31,2016-03-15 13:49:10,2016-03-15 13:49:10,False,3977,0.17341040462427745,3328,False,False,0.9054726368159204,False
72040404,NV Cust. Srv. Jobs,tmj_NV_cstsrv,29,270,269,0,12,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Nevada,,,1.0,http://pbs.twimg.com/profile_images/696851492435693568/GoKy4wCZ_normal.jpg,https://pbs.twimg.com/profile_banners/72040404/1454977319,1.0,https://pbs.twimg.com/profile_background_images/315421246/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696851492435693568/GoKy4wCZ_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421246/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Nevada Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:05:28 +0000 2009,2009-09-06 16:05:28,2016-03-15 13:49:10,2016-03-15 13:49:10,,,,,,,,
72041194,NY Cust. Srv. Jobs,tmj_NY_cstsrv,528,391,277,0,60,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),New York,,,1.0,http://pbs.twimg.com/profile_images/668907754594025472/yi-AbY-H_normal.jpg,https://pbs.twimg.com/profile_banners/72041194/1448315012,1.0,https://pbs.twimg.com/profile_background_images/315421186/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/668907754594025472/yi-AbY-H_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421186/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in New York Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:09:55 +0000 2009,2009-09-06 16:09:55,2016-03-15 13:49:10,2016-03-15 13:49:10,False,3977,0.178939432018095,3330,False,False,0.6629213483146067,False
72041990,OH Cust. Srv. Jobs,tmj_OH_cstsrv,499,320,272,0,39,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Ohio,,,1.0,http://pbs.twimg.com/profile_images/669551571374440448/iDQRTyTq_normal.jpg,https://pbs.twimg.com/profile_banners/72041990/1448468510,1.0,https://pbs.twimg.com/profile_background_images/315421082/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/669551571374440448/iDQRTyTq_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421082/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Ohio Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:14:05 +0000 2009,2009-09-06 16:14:05,2016-03-15 13:49:10,2016-03-15 13:49:10,False,3977,0.18044734858004524,3331,False,False,0.7863636363636364,False
72042541,OK Cust. Srv. Jobs,tmj_OK_cstsrv,64,298,271,0,25,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Oklahoma,,,1.0,http://pbs.twimg.com/profile_images/671585980780969985/e9sB0jRy_normal.jpg,https://pbs.twimg.com/profile_banners/72042541/1448953551,1.0,https://pbs.twimg.com/profile_background_images/315421061/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/671585980780969985/e9sB0jRy_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421061/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Oklahoma Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:17:01 +0000 2009,2009-09-06 16:17:01,2016-03-15 13:49:10,2016-03-15 13:49:10,,,,,,,,
72046598,OR Cust. Srv. Jobs,tmj_OR_cstsrv,73,305,275,0,22,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Oregon,,,1.0,http://pbs.twimg.com/profile_images/696866431443415041/kT7kohe8_normal.jpg,https://pbs.twimg.com/profile_banners/72046598/1454980880,1.0,https://pbs.twimg.com/profile_background_images/315421040/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696866431443415041/kT7kohe8_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421040/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Oregon Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:38:36 +0000 2009,2009-09-06 16:38:36,2016-03-15 13:49:10,2016-03-15 13:49:10,,,,,,,,
72046929,PA Cust. Srv. Jobs,tmj_PA_cstsrv,760,406,281,0,74,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Pennsylvania,,,1.0,http://pbs.twimg.com/profile_images/667915897453961216/KZoz2gIo_normal.jpg,https://pbs.twimg.com/profile_banners/72046929/1448078535,1.0,https://pbs.twimg.com/profile_background_images/315421027/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/667915897453961216/KZoz2gIo_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421027/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Pennsylvania Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:40:18 +0000 2009,2009-09-06 16:40:18,2016-03-15 13:49:10,2016-03-15 13:49:10,,,,,,,,
72047396,RI Cust. Srv. Jobs,tmj_RI_cstsrv,82,285,267,0,14,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Rhode Island,,,1.0,http://pbs.twimg.com/profile_images/696871635756781568/NWuhTH1L_normal.jpg,https://pbs.twimg.com/profile_banners/72047396/1454982122,1.0,https://pbs.twimg.com/profile_background_images/315421006/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/696871635756781568/NWuhTH1L_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315421006/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Customer Service job tweets in Rhode Island Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Sep 06 14:42:34 +0000 2009,2009-09-06 16:42:34,2016-03-15 13:49:10,2016-03-15 13:49:10,False,3977,0.032420206081930136,3850,False,False,0.9052631578947369,False
